Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
M'Diq Fnideq;Appartement standing;MT;2013;1031;134
M'Diq Fnideq;Appartement standing;MT;2014;1054;137
M'Diq Fnideq;Appartement standing;MT;2015;1079;140
M'Diq Fnideq;Appartement standing;MT;2016;1107;144
M'Diq Fnideq;Appartement standing;MT;2017;1130;147
M'Diq Fnideq;Appartement standing;MT;2018;1156;150
M'Diq Fnideq;Appartement standing;MT;2019;1176;153
M'Diq Fnideq;Appartement standing;MT;2020;1160;151
M'Diq Fnideq;Appartement standing;MT;2021;1194;155
M'Diq Fnideq;Appartement standing;MT;2022;1238;161
M'Diq Fnideq;Appartement standing;PT;2001;678;100
M'Diq Fnideq;Appartement standing;PT;2002;691;102
M'Diq Fnideq;Appartement standing;PT;2003;698;103
M'Diq Fnideq;Appartement standing;PT;2004;706;104
M'Diq Fnideq;Appartement standing;PT;2005;712;105
M'Diq Fnideq;Appartement standing;PT;2006;720;106
M'Diq Fnideq;Appartement standing;PT;2007;738;109
M'Diq Fnideq;Appartement standing;PT;2008;752;111
M'Diq Fnideq;Appartement standing;PT;2009;766;113
M'Diq Fnideq;Appartement standing;PT;2010;784;116
M'Diq Fnideq;Appartement standing;PT;2011;802;118
M'Diq Fnideq;Appartement standing;PT;2012;820;121
M'Diq Fnideq;Appartement standing;PT;2013;832;123
M'Diq Fnideq;Appartement standing;PT;2014;853;126
M'Diq Fnideq;Appartement standing;PT;2015;828;122
M'Diq Fnideq;Appartement standing;PT;2016;809;119
M'Diq Fnideq;Appartement standing;PT;2017;817;121
M'Diq Fnideq;Appartement standing;PT;2018;837;124
M'Diq Fnideq;Appartement standing;PT;2019;854;126
M'Diq Fnideq;Appartement standing;PT;2020;837;124
M'Diq Fnideq;Appartement standing;PT;2021;867;128
M'Diq Fnideq;Appartement standing;PT;2022;878;130
M'Diq Fnideq;Appartement économique;APE;2001;542;100
M'Diq Fnideq;Appartement économique;APE;2002;564;104
M'Diq Fnideq;Appartement économique;APE;2003;584;108
M'Diq Fnideq;Appartement économique;APE;2004;606;112
M'Diq Fnideq;Appartement économique;APE;2005;626;115
M'Diq Fnideq;Appartement économique;APE;2006;645;119
M'Diq Fnideq;Appartement économique;APE;2007;667;123
M'Diq Fnideq;Appartement économique;APE;2008;701;130
M'Diq Fnideq;Appartement économique;APE;2009;721;134
M'Diq Fnideq;Appartement économique;APE;2010;746;138
M'Diq Fnideq;Appartement économique;APE;2011;769;143
M'Diq Fnideq;Appartement économique;APE;2012;792;148
M'Diq Fnideq;Appartement économique;APE;2013;811;152
M'Diq Fnideq;Appartement économique;APE;2014;835;156
M'Diq Fnideq;Appartement économique;APE;2015;811;163
M'Diq Fnideq;Appartement économique;APE;2016;823;165
M'Diq Fnideq;Appartement économique;APE;2017;834;168
M'Diq Fnideq;Appartement économique;APE;2018;845;170
M'Diq Fnideq;Appartement économique;APE;2019;853;172
M'Diq Fnideq;Appartement économique;APE;2020;873;176
M'Diq Fnideq;Appartement économique;APE;2021;913;185
M'Diq Fnideq;Appartement économique;APE;2022;943;192
M'Diq Fnideq;Appartement économique;GT;2001;709;100
M'Diq Fnideq;Appartement économique;GT;2002;744;105
M'Diq Fnideq;Appartement économique;GT;2003;772;109
M'Diq Fnideq;Appartement économique;GT;2004;801;113
M'Diq Fnideq;Appartement économique;GT;2005;822;116
M'Diq Fnideq;Appartement économique;GT;2006;842;119
M'Diq Fnideq;Appartement économique;GT;2007;863;122
M'Diq Fnideq;Appartement économique;GT;2008;910;128
M'Diq Fnideq;Appartement économique;GT;2009;915;129
M'Diq Fnideq;Appartement économique;GT;2010;940;133
M'Diq Fnideq;Appartement économique;GT;2011;968;136
M'Diq Fnideq;Appartement économique;GT;2012;976;138
M'Diq Fnideq;Appartement économique;GT;2013;988;139
M'Diq Fnideq;Appartement économique;GT;2014;1020;144
M'Diq Fnideq;Appartement économique;GT;2015;1044;147
M'Diq Fnideq;Appartement économique;GT;2016;1057;149
M'Diq Fnideq;Appartement économique;GT;2017;1068;150
M'Diq Fnideq;Appartement économique;GT;2018;1084;153
M'Diq Fnideq;Appartement économique;GT;2019;1094;154
M'Diq Fnideq;Appartement économique;GT;2020;1113;157
M'Diq Fnideq;Appartement économique;GT;2021;1141;161
M'Diq Fnideq;Appartement économique;GT;2022;1161;164
M'Diq Fnideq;Appartement économique;MT;2001;473;100
M'Diq Fnideq;Appartement économique;MT;2002;490;104
M'Diq Fnideq;Appartement économique;MT;2003;507;107
M'Diq Fnideq;Appartement économique;MT;2004;525;111
M'Diq Fnideq;Appartement économique;MT;2005;546;115
M'Diq Fnideq;Appartement économique;MT;2006;567;120
M'Diq Fnideq;Appartement économique;MT;2007;591;125
M'Diq Fnideq;Appartement économique;MT;2008;622;131
M'Diq Fnideq;Appartement économique;MT;2009;652;138
M'Diq Fnideq;Appartement économique;MT;2010;680;144
M'Diq Fnideq;Appartement économique;MT;2011;701;148
M'Diq Fnideq;Appartement économique;MT;2012;735;155
M'Diq Fnideq;Appartement économique;MT;2013;760;161
M'Diq Fnideq;Appartement économique;MT;2014;781;165
M'Diq Fnideq;Appartement économique;MT;2015;810;171
M'Diq Fnideq;Appartement économique;MT;2016;818;173
M'Diq Fnideq;Appartement économique;MT;2017;828;175
M'Diq Fnideq;Appartement économique;MT;2018;835;176
M'Diq Fnideq;Appartement économique;MT;2019;837;177
M'Diq Fnideq;Appartement économique;MT;2020;860;182
M'Diq Fnideq;Appartement économique;MT;2021;904;191
M'Diq Fnideq;Appartement économique;MT;2022;932;197
M'Diq Fnideq;Appartement économique;PT;2001;344;100
M'Diq Fnideq;Appartement économique;PT;2002;354;103
M'Diq Fnideq;Appartement économique;PT;2003;364;106
M'Diq Fnideq;Appartement économique;PT;2004;378;110
M'Diq Fnideq;Appartement économique;PT;2005;388;113
M'Diq Fnideq;Appartement économique;PT;2006;401;116
M'Diq Fnideq;Appartement économique;PT;2007;418;122
M'Diq Fnideq;Appartement économique;PT;2008;434;126
M'Diq Fnideq;Appartement économique;PT;2009;448;130
M'Diq Fnideq;Appartement économique;PT;2010;465;135
M'Diq Fnideq;Appartement économique;PT;2011;482;140
M'Diq Fnideq;Appartement économique;PT;2012;503;146
M'Diq Fnideq;Appartement économique;PT;2013;519;151
M'Diq Fnideq;Appartement économique;PT;2014;535;155
M'Diq Fnideq;Appartement économique;PT;2015;556;162
M'Diq Fnideq;Appartement économique;PT;2016;572;166
M'Diq Fnideq;Appartement économique;PT;2017;588;171
M'Diq Fnideq;Appartement économique;PT;2018;603;175
M'Diq Fnideq;Appartement économique;PT;2019;620;180
M'Diq Fnideq;Appartement économique;PT;2020;636;185
M'Diq Fnideq;Appartement économique;PT;2021;683;199
M'Diq Fnideq;Appartement économique;PT;2022;725;211
M'Diq Fnideq;Maison sur lot économique;GT;2001;681;100
M'Diq Fnideq;Maison sur lot économique;GT;2002;730;107
M'Diq Fnideq;Maison sur lot économique;GT;2003;789;116
M'Diq Fnideq;Maison sur lot économique;GT;2004;826;121
M'Diq Fnideq;Maison sur lot économique;GT;2005;846;124
M'Diq Fnideq;Maison sur lot économique;GT;2006;848;124
M'Diq Fnideq;Maison sur lot économique;GT;2007;855;126
M'Diq Fnideq;Maison sur lot économique;GT;2008;869;128
M'Diq Fnideq;Maison sur lot économique;GT;2009;835;123
M'Diq Fnideq;Maison sur lot économique;GT;2010;887;130
M'Diq Fnideq;Maison sur lot économique;GT;2011;902;132
M'Diq Fnideq;Maison sur lot économique;GT;2012;935;137
M'Diq Fnideq;Maison sur lot économique;GT;2013;973;143
M'Diq Fnideq;Maison sur lot économique;GT;2014;1006;148
M'Diq Fnideq;Maison sur lot économique;GT;2015;1027;151
M'Diq Fnideq;Maison sur lot économique;GT;2016;1044;153
M'Diq Fnideq;Maison sur lot économique;GT;2017;1067;157
M'Diq Fnideq;Maison sur lot économique;GT;2018;1079;158
M'Diq Fnideq;Maison sur lot économique;GT;2019;1090;160
M'Diq Fnideq;Maison sur lot économique;GT;2020;1108;163
M'Diq Fnideq;Maison sur lot économique;GT;2021;1124;165
M'Diq Fnideq;Maison sur lot économique;GT;2022;1145;168
M'Diq Fnideq;Maison sur lot économique;MLE;2001;529;100
M'Diq Fnideq;Maison sur lot économique;MLE;2002;562;106
M'Diq Fnideq;Maison sur lot économique;MLE;2003;595;112
M'Diq Fnideq;Maison sur lot économique;MLE;2004;620;117
M'Diq Fnideq;Maison sur lot économique;MLE;2005;638;121
M'Diq Fnideq;Maison sur lot économique;MLE;2006;652;124
M'Diq Fnideq;Maison sur lot économique;MLE;2007;668;128
M'Diq Fnideq;Maison sur lot économique;MLE;2008;689;132
M'Diq Fnideq;Maison sur lot économique;MLE;2009;691;134
M'Diq Fnideq;Maison sur lot économique;MLE;2010;729;141
M'Diq Fnideq;Maison sur lot économique;MLE;2011;742;143
M'Diq Fnideq;Maison sur lot économique;MLE;2012;768;148
M'Diq Fnideq;Maison sur lot économique;MLE;2013;797;154
M'Diq Fnideq;Maison sur lot économique;MLE;2014;823;159
M'Diq Fnideq;Maison sur lot économique;MLE;2015;788;170
M'Diq Fnideq;Maison sur lot économique;MLE;2016;804;174
M'Diq Fnideq;Maison sur lot économique;MLE;2017;829;179
M'Diq Fnideq;Maison sur lot économique;MLE;2018;845;183
M'Diq Fnideq;Maison sur lot économique;MLE;2019;865;187
M'Diq Fnideq;Maison sur lot économique;MLE;2020;879;190
M'Diq Fnideq;Maison sur lot économique;MLE;2021;863;186
M'Diq Fnideq;Maison sur lot économique;MLE;2022;881;190
M'Diq Fnideq;Maison sur lot économique;MT;2001;482;100
M'Diq Fnideq;Maison sur lot économique;MT;2002;507;105
M'Diq Fnideq;Maison sur lot économique;MT;2003;524;109
M'Diq Fnideq;Maison sur lot économique;MT;2004;540;112
M'Diq Fnideq;Maison sur lot économique;MT;2005;558;116
M'Diq Fnideq;Maison sur lot économique;MT;2006;577;120
M'Diq Fnideq;Maison sur lot économique;MT;2007;600;124
M'Diq Fnideq;Maison sur lot économique;MT;2008;622;129
M'Diq Fnideq;Maison sur lot économique;MT;2009;647;134
M'Diq Fnideq;Maison sur lot économique;MT;2010;678;140
M'Diq Fnideq;Maison sur lot économique;MT;2011;691;143
M'Diq Fnideq;Maison sur lot économique;MT;2012;711;147
M'Diq Fnideq;Maison sur lot économique;MT;2013;734;152
M'Diq Fnideq;Maison sur lot économique;MT;2014;760;157
M'Diq Fnideq;Maison sur lot économique;MT;2015;777;161
M'Diq Fnideq;Maison sur lot économique;MT;2016;793;164
M'Diq Fnideq;Maison sur lot économique;MT;2017;826;171
M'Diq Fnideq;Maison sur lot économique;MT;2018;843;175
M'Diq Fnideq;Maison sur lot économique;MT;2019;864;179
M'Diq Fnideq;Maison sur lot économique;MT;2020;886;184
M'Diq Fnideq;Maison sur lot économique;MT;2021;858;178
M'Diq Fnideq;Maison sur lot économique;MT;2022;875;181
M'Diq Fnideq;Maison sur lot économique;PT;2001;284;100
M'Diq Fnideq;Maison sur lot économique;PT;2002;309;109
M'Diq Fnideq;Maison sur lot économique;PT;2003;336;118
M'Diq Fnideq;Maison sur lot économique;PT;2004;364;128
M'Diq Fnideq;Maison sur lot économique;PT;2005;374;132
M'Diq Fnideq;Maison sur lot économique;PT;2006;397;140
M'Diq Fnideq;Maison sur lot économique;PT;2007;417;147
M'Diq Fnideq;Maison sur lot économique;PT;2008;448;158
M'Diq Fnideq;Maison sur lot économique;PT;2009;463;163
M'Diq Fnideq;Maison sur lot économique;PT;2010;486;171
M'Diq Fnideq;Maison sur lot économique;PT;2011;497;175
M'Diq Fnideq;Maison sur lot économique;PT;2012;522;184
M'Diq Fnideq;Maison sur lot économique;PT;2013;548;193
M'Diq Fnideq;Maison sur lot économique;PT;2014;564;199
M'Diq Fnideq;Maison sur lot économique;PT;2015;595;210
M'Diq Fnideq;Maison sur lot économique;PT;2016;608;214
M'Diq Fnideq;Maison sur lot économique;PT;2017;620;218
M'Diq Fnideq;Maison sur lot économique;PT;2018;635;224
M'Diq Fnideq;Maison sur lot économique;PT;2019;660;232
M'Diq Fnideq;Maison sur lot économique;PT;2020;653;230
M'Diq Fnideq;Maison sur lot économique;PT;2021;634;223
M'Diq Fnideq;Maison sur lot économique;PT;2022;652;230
M'Diq Fnideq;Total ville;MLE;2001;547;100
M'Diq Fnideq;Total ville;MLE;2002;575;105
M'Diq Fnideq;Total ville;MLE;2003;601;110
M'Diq Fnideq;Total ville;MLE;2004;624;114
M'Diq Fnideq;Total ville;MLE;2005;643;118
M'Diq Fnideq;Total ville;MLE;2006;659;121
M'Diq Fnideq;Total ville;MLE;2007;679;125
M'Diq Fnideq;Total ville;MLE;2008;706;130
M'Diq Fnideq;Total ville;MLE;2009;717;133
M'Diq Fnideq;Total ville;MLE;2010;748;139
M'Diq Fnideq;Total ville;MLE;2011;766;142
M'Diq Fnideq;Total ville;MLE;2012;791;147
M'Diq Fnideq;Total ville;MLE;2013;814;152
M'Diq Fnideq;Total ville;MLE;2014;839;157
M'Diq Fnideq;Total ville;MLE;2015;815;165
M'Diq Fnideq;Total ville;MLE;2016;829;168
M'Diq Fnideq;Total ville;MLE;2017;849;172
M'Diq Fnideq;Total ville;MLE;2018;864;175
M'Diq Fnideq;Total ville;MLE;2019;879;179
M'Diq Fnideq;Total ville;MLE;2020;894;182
M'Diq Fnideq;Total ville;MLE;2021;900;183
M'Diq Fnideq;Total ville;MLE;2022;923;188
Ouezzane;Appartement standing;APS;2001;772;100
Ouezzane;Appartement standing;APS;2002;784;101
Ouezzane;Appartement standing;APS;2003;799;104
Ouezzane;Appartement standing;APS;2004;814;105
Ouezzane;Appartement standing;APS;2005;827;107
Ouezzane;Appartement standing;APS;2006;845;109
Ouezzane;Appartement standing;APS;2007;861;112
Ouezzane;Appartement standing;APS;2008;884;115
Ouezzane;Appartement standing;APS;2009;901;117
Ouezzane;Appartement standing;APS;2010;923;120
Ouezzane;Appartement standing;APS;2011;947;123
Ouezzane;Appartement standing;APS;2012;970;126
Ouezzane;Appartement standing;APS;2013;994;129
Ouezzane;Appartement standing;APS;2014;1019;132
Ouezzane;Appartement standing;APS;2015;1044;134
Ouezzane;Appartement standing;APS;2016;1065;137
Ouezzane;Appartement standing;APS;2017;1073;138
Ouezzane;Appartement standing;APS;2018;1102;142
Ouezzane;Appartement standing;APS;2019;1119;144
Ouezzane;Appartement standing;APS;2020;1105;142
Ouezzane;Appartement standing;APS;2021;1132;145
Ouezzane;Appartement standing;APS;2022;1182;152
Ouezzane;Appartement standing;GT;2001;1288;100
Ouezzane;Appartement standing;GT;2002;1301;101
Ouezzane;Appartement standing;GT;2003;1312;102
Ouezzane;Appartement standing;GT;2004;1323;103
Ouezzane;Appartement standing;GT;2005;1325;103
Ouezzane;Appartement standing;GT;2006;1330;103
Ouezzane;Appartement standing;GT;2007;1331;103
Ouezzane;Appartement standing;GT;2008;1341;104
Ouezzane;Appartement standing;GT;2009;1358;105
Ouezzane;Appartement standing;GT;2010;1366;106
Ouezzane;Appartement standing;GT;2011;1386;108
Ouezzane;Appartement standing;GT;2012;1391;108
Ouezzane;Appartement standing;GT;2013;1400;109
Ouezzane;Appartement standing;GT;2014;1417;110
Ouezzane;Appartement standing;GT;2015;1420;110
Ouezzane;Appartement standing;GT;2016;1431;111
Ouezzane;Appartement standing;GT;2017;1428;111
Ouezzane;Appartement standing;GT;2018;1438;112
Ouezzane;Appartement standing;GT;2019;1452;113
Ouezzane;Appartement standing;GT;2020;1453;113
Ouezzane;Appartement standing;GT;2021;1480;115
Ouezzane;Appartement standing;GT;2022;1530;119
Ouezzane;Appartement standing;MT;2001;772;100
Ouezzane;Appartement standing;MT;2002;784;102
Ouezzane;Appartement standing;MT;2003;801;104
Ouezzane;Appartement standing;MT;2004;819;106
Ouezzane;Appartement standing;MT;2005;830;108
Ouezzane;Appartement standing;MT;2006;849;110
Ouezzane;Appartement standing;MT;2007;867;112
Ouezzane;Appartement standing;MT;2008;895;116
Ouezzane;Appartement standing;MT;2009;915;119
Ouezzane;Appartement standing;MT;2010;940;122
Ouezzane;Appartement standing;MT;2011;969;125
Ouezzane;Appartement standing;MT;2012;995;129
Ouezzane;Appartement standing;MT;2013;1024;133
Ouezzane;Appartement standing;MT;2014;1053;136
Ouezzane;Appartement standing;MT;2015;1085;141
Ouezzane;Appartement standing;MT;2016;1111;144
Ouezzane;Appartement standing;MT;2017;1120;145
Ouezzane;Appartement standing;MT;2018;1156;150
Ouezzane;Appartement standing;MT;2019;1176;152
Ouezzane;Appartement standing;MT;2020;1152;149
Ouezzane;Appartement standing;MT;2021;1188;154
Ouezzane;Appartement standing;MT;2022;1238;160
Ouezzane;Appartement standing;PT;2001;684;100
Ouezzane;Appartement standing;PT;2002;692;101
Ouezzane;Appartement standing;PT;2003;702;103
Ouezzane;Appartement standing;PT;2004;707;103
Ouezzane;Appartement standing;PT;2005;724;106
Ouezzane;Appartement standing;PT;2006;743;109
Ouezzane;Appartement standing;PT;2007;753;110
Ouezzane;Appartement standing;PT;2008;757;111
Ouezzane;Appartement standing;PT;2009;765;112
Ouezzane;Appartement standing;PT;2010;776;113
Ouezzane;Appartement standing;PT;2011;781;114
Ouezzane;Appartement standing;PT;2012;792;116
Ouezzane;Appartement standing;PT;2013;800;117
Ouezzane;Appartement standing;PT;2014;810;118
Ouezzane;Appartement standing;PT;2015;824;120
Ouezzane;Appartement standing;PT;2016;831;121
Ouezzane;Appartement standing;PT;2017;838;123
Ouezzane;Appartement standing;PT;2018;854;125
Ouezzane;Appartement standing;PT;2019;863;126
Ouezzane;Appartement standing;PT;2020;875;128
Ouezzane;Appartement standing;PT;2021;875;128
Ouezzane;Appartement standing;PT;2022;925;135
Ouezzane;Appartement économique;APE;2001;598;100
Ouezzane;Appartement économique;APE;2002;608;102
Ouezzane;Appartement économique;APE;2003;622;104
Ouezzane;Appartement économique;APE;2004;634;107
Ouezzane;Appartement économique;APE;2005;649;110
Ouezzane;Appartement économique;APE;2006;659;112
Ouezzane;Appartement économique;APE;2007;675;115
Ouezzane;Appartement économique;APE;2008;687;117
Ouezzane;Appartement économique;APE;2009;702;120
Ouezzane;Appartement économique;APE;2010;719;124
Ouezzane;Appartement économique;APE;2011;736;127
Ouezzane;Appartement économique;APE;2012;754;130
Ouezzane;Appartement économique;APE;2013;773;134
Ouezzane;Appartement économique;APE;2014;792;138
Ouezzane;Appartement économique;APE;2015;778;144
Ouezzane;Appartement économique;APE;2016;801;148
Ouezzane;Appartement économique;APE;2017;820;152
Ouezzane;Appartement économique;APE;2018;842;157
Ouezzane;Appartement économique;APE;2019;856;159
Ouezzane;Appartement économique;APE;2020;846;157
Ouezzane;Appartement économique;APE;2021;861;160
Ouezzane;Appartement économique;APE;2022;878;164
Ouezzane;Appartement économique;GT;2001;954;100
Ouezzane;Appartement économique;GT;2002;959;101
Ouezzane;Appartement économique;GT;2003;973;102
Ouezzane;Appartement économique;GT;2004;981;103
Ouezzane;Appartement économique;GT;2005;987;103
Ouezzane;Appartement économique;GT;2006;988;104
Ouezzane;Appartement économique;GT;2007;1001;105
Ouezzane;Appartement économique;GT;2008;1008;106
Ouezzane;Appartement économique;GT;2009;1015;106
Ouezzane;Appartement économique;GT;2010;1025;107
Ouezzane;Appartement économique;GT;2011;1036;109
Ouezzane;Appartement économique;GT;2012;1045;110
Ouezzane;Appartement économique;GT;2013;1060;111
Ouezzane;Appartement économique;GT;2014;1073;112
Ouezzane;Appartement économique;GT;2015;1080;113
Ouezzane;Appartement économique;GT;2016;1095;115
Ouezzane;Appartement économique;GT;2017;1103;116
Ouezzane;Appartement économique;GT;2018;1109;116
Ouezzane;Appartement économique;GT;2019;1122;118
Ouezzane;Appartement économique;GT;2020;1113;117
Ouezzane;Appartement économique;GT;2021;1125;118
Ouezzane;Appartement économique;GT;2022;1143;120
Ouezzane;Appartement économique;MT;2001;492;100
Ouezzane;Appartement économique;MT;2002;503;102
Ouezzane;Appartement économique;MT;2003;518;105
Ouezzane;Appartement économique;MT;2004;533;108
Ouezzane;Appartement économique;MT;2005;551;112
Ouezzane;Appartement économique;MT;2006;565;115
Ouezzane;Appartement économique;MT;2007;582;118
Ouezzane;Appartement économique;MT;2008;597;121
Ouezzane;Appartement économique;MT;2009;614;125
Ouezzane;Appartement économique;MT;2010;635;129
Ouezzane;Appartement économique;MT;2011;656;133
Ouezzane;Appartement économique;MT;2012;677;138
Ouezzane;Appartement économique;MT;2013;698;142
Ouezzane;Appartement économique;MT;2014;719;146
Ouezzane;Appartement économique;MT;2015;739;150
Ouezzane;Appartement économique;MT;2016;768;156
Ouezzane;Appartement économique;MT;2017;792;161
Ouezzane;Appartement économique;MT;2018;822;167
Ouezzane;Appartement économique;MT;2019;835;170
Ouezzane;Appartement économique;MT;2020;829;169
Ouezzane;Appartement économique;MT;2021;854;174
Ouezzane;Appartement économique;MT;2022;867;176
Ouezzane;Appartement économique;PT;2001;411;100
Ouezzane;Appartement économique;PT;2002;422;103
Ouezzane;Appartement économique;PT;2003;434;105
Ouezzane;Appartement économique;PT;2004;444;108
Ouezzane;Appartement économique;PT;2005;459;112
Ouezzane;Appartement économique;PT;2006;473;115
Ouezzane;Appartement économique;PT;2007;488;119
Ouezzane;Appartement économique;PT;2008;501;122
Ouezzane;Appartement économique;PT;2009;518;126
Ouezzane;Appartement économique;PT;2010;534;130
Ouezzane;Appartement économique;PT;2011;549;134
Ouezzane;Appartement économique;PT;2012;566;138
Ouezzane;Appartement économique;PT;2013;588;143
Ouezzane;Appartement économique;PT;2014;607;148
Ouezzane;Appartement économique;PT;2015;632;154
Ouezzane;Appartement économique;PT;2016;647;157
Ouezzane;Appartement économique;PT;2017;664;161
Ouezzane;Appartement économique;PT;2018;682;166
Ouezzane;Appartement économique;PT;2019;698;170
Ouezzane;Appartement économique;PT;2020;680;166
Ouezzane;Appartement économique;PT;2021;680;165
Ouezzane;Appartement économique;PT;2022;703;171
Ouezzane;Maison sur lot économique;GT;2001;755;100
Ouezzane;Maison sur lot économique;GT;2002;764;101
Ouezzane;Maison sur lot économique;GT;2003;773;102
Ouezzane;Maison sur lot économique;GT;2004;791;105
Ouezzane;Maison sur lot économique;GT;2005;801;106
Ouezzane;Maison sur lot économique;GT;2006;813;108
Ouezzane;Maison sur lot économique;GT;2007;832;110
Ouezzane;Maison sur lot économique;GT;2008;853;113
Ouezzane;Maison sur lot économique;GT;2009;864;115
Ouezzane;Maison sur lot économique;GT;2010;868;115
Ouezzane;Maison sur lot économique;GT;2011;881;117
Ouezzane;Maison sur lot économique;GT;2012;888;118
Ouezzane;Maison sur lot économique;GT;2013;904;120
Ouezzane;Maison sur lot économique;GT;2014;921;122
Ouezzane;Maison sur lot économique;GT;2015;929;123
Ouezzane;Maison sur lot économique;GT;2016;943;125
Ouezzane;Maison sur lot économique;GT;2017;966;128
Ouezzane;Maison sur lot économique;GT;2018;980;130
Ouezzane;Maison sur lot économique;GT;2019;994;132
Ouezzane;Maison sur lot économique;GT;2020;978;130
Ouezzane;Maison sur lot économique;GT;2021;1013;134
Ouezzane;Maison sur lot économique;GT;2022;1036;137
Ouezzane;Maison sur lot économique;MLE;2001;516;100
Ouezzane;Maison sur lot économique;MLE;2002;526;102
Ouezzane;Maison sur lot économique;MLE;2003;537;105
Ouezzane;Maison sur lot économique;MLE;2004;552;108
Ouezzane;Maison sur lot économique;MLE;2005;565;110
Ouezzane;Maison sur lot économique;MLE;2006;584;114
Ouezzane;Maison sur lot économique;MLE;2007;599;117
Ouezzane;Maison sur lot économique;MLE;2008;615;121
Ouezzane;Maison sur lot économique;MLE;2009;631;124
Ouezzane;Maison sur lot économique;MLE;2010;642;126
Ouezzane;Maison sur lot économique;MLE;2011;659;130
Ouezzane;Maison sur lot économique;MLE;2012;679;134
Ouezzane;Maison sur lot économique;MLE;2013;696;138
Ouezzane;Maison sur lot économique;MLE;2014;710;141
Ouezzane;Maison sur lot économique;MLE;2015;688;146
Ouezzane;Maison sur lot économique;MLE;2016;706;150
Ouezzane;Maison sur lot économique;MLE;2017;724;154
Ouezzane;Maison sur lot économique;MLE;2018;743;158
Ouezzane;Maison sur lot économique;MLE;2019;753;160
Ouezzane;Maison sur lot économique;MLE;2020;763;163
Ouezzane;Maison sur lot économique;MLE;2021;795;170
Ouezzane;Maison sur lot économique;MLE;2022;810;173
Ouezzane;Maison sur lot économique;MT;2001;456;100
Ouezzane;Maison sur lot économique;MT;2002;467;102
Ouezzane;Maison sur lot économique;MT;2003;478;105
Ouezzane;Maison sur lot économique;MT;2004;491;108
Ouezzane;Maison sur lot économique;MT;2005;506;111
Ouezzane;Maison sur lot économique;MT;2006;532;117
Ouezzane;Maison sur lot économique;MT;2007;545;119
Ouezzane;Maison sur lot économique;MT;2008;561;123
Ouezzane;Maison sur lot économique;MT;2009;581;127
Ouezzane;Maison sur lot économique;MT;2010;595;130
Ouezzane;Maison sur lot économique;MT;2011;615;135
Ouezzane;Maison sur lot économique;MT;2012;641;140
Ouezzane;Maison sur lot économique;MT;2013;658;144
Ouezzane;Maison sur lot économique;MT;2014;671;147
Ouezzane;Maison sur lot économique;MT;2015;688;151
Ouezzane;Maison sur lot économique;MT;2016;709;155
Ouezzane;Maison sur lot économique;MT;2017;728;159
Ouezzane;Maison sur lot économique;MT;2018;750;164
Ouezzane;Maison sur lot économique;MT;2019;758;166
Ouezzane;Maison sur lot économique;MT;2020;776;170
Ouezzane;Maison sur lot économique;MT;2021;806;177
Ouezzane;Maison sur lot économique;MT;2022;817;179
Ouezzane;Maison sur lot économique;PT;2001;350;100
Ouezzane;Maison sur lot économique;PT;2002;364;104
Ouezzane;Maison sur lot économique;PT;2003;376;107
Ouezzane;Maison sur lot économique;PT;2004;391;112
Ouezzane;Maison sur lot économique;PT;2005;401;115
Ouezzane;Maison sur lot économique;PT;2006;412;118
Ouezzane;Maison sur lot économique;PT;2007;426;122
Ouezzane;Maison sur lot économique;PT;2008;436;124
Ouezzane;Maison sur lot économique;PT;2009;445;127
Ouezzane;Maison sur lot économique;PT;2010;458;131
Ouezzane;Maison sur lot économique;PT;2011;469;134
Ouezzane;Maison sur lot économique;PT;2012;492;141
Ouezzane;Maison sur lot économique;PT;2013;506;145
Ouezzane;Maison sur lot économique;PT;2014;520;148
Ouezzane;Maison sur lot économique;PT;2015;533;152
Ouezzane;Maison sur lot économique;PT;2016;551;157
Ouezzane;Maison sur lot économique;PT;2017;564;161
Ouezzane;Maison sur lot économique;PT;2018;581;166
Ouezzane;Maison sur lot économique;PT;2019;591;169
Ouezzane;Maison sur lot économique;PT;2020;603;172
Ouezzane;Maison sur lot économique;PT;2021;636;182
Ouezzane;Maison sur lot économique;PT;2022;655;187
Ouezzane;Total ville;MLE;2001;562;100
Ouezzane;Total ville;MLE;2002;572;102
Ouezzane;Total ville;MLE;2003;585;105
Ouezzane;Total ville;MLE;2004;598;107
Ouezzane;Total ville;MLE;2005;612;110
Ouezzane;Total ville;MLE;2006;627;113
Ouezzane;Total ville;MLE;2007;642;116
Ouezzane;Total ville;MLE;2008;657;119
Ouezzane;Total ville;MLE;2009;672;122
Ouezzane;Total ville;MLE;2010;686;125
Ouezzane;Total ville;MLE;2011;703;128
Ouezzane;Total ville;MLE;2012;722;132
Ouezzane;Total ville;MLE;2013;740;136
Ouezzane;Total ville;MLE;2014;757;139
Ouezzane;Total ville;MLE;2015;718;145
Ouezzane;Total ville;MLE;2016;737;149
Ouezzane;Total ville;MLE;2017;755;153
Ouezzane;Total ville;MLE;2018;775;157
Ouezzane;Total ville;MLE;2019;785;160
Ouezzane;Total ville;MLE;2020;791;161
Ouezzane;Total ville;MLE;2021;819;167
Ouezzane;Total ville;MLE;2022;836;171
