Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Région;Villa;PT;2005;2746;125
Région;Villa;PT;2006;2907;133
Région;Villa;PT;2007;3020;138
Région;Villa;PT;2008;3144;143
Région;Villa;PT;2009;3255;148
Région;Villa;PT;2010;3393;155
Région;Villa;PT;2011;3612;165
Région;Villa;PT;2012;3535;161
Région;Villa;PT;2013;3723;170
Région;Villa;PT;2014;3820;174
Région;Villa;PT;2015;3888;177
Région;Villa;PT;2016;3938;180
Région;Villa;PT;2017;3973;181
Région;Villa;PT;2018;4011;183
Région;Villa;PT;2019;4120;188
Région;Villa;PT;2020;4130;188
Région;Villa;PT;2021;4135;189
Région;Villa;PT;2022;4202;192
Région;Villa;VIL;2001;3977;100
Région;Villa;VIL;2002;4007;101
Région;Villa;VIL;2003;4082;103
Région;Villa;VIL;2004;4113;104
Région;Villa;VIL;2005;4170;106
Région;Villa;VIL;2006;4162;107
Région;Villa;VIL;2007;4155;107
Région;Villa;VIL;2008;4152;108
Région;Villa;VIL;2009;4169;108
Région;Villa;VIL;2010;4180;109
Région;Villa;VIL;2011;4188;110
Région;Villa;VIL;2012;3923;103
Région;Villa;VIL;2013;3928;104
Région;Villa;VIL;2014;3914;104
Région;Villa;VIL;2015;3847;112
Région;Villa;VIL;2016;3810;112
Région;Villa;VIL;2017;3798;112
Région;Villa;VIL;2018;3848;113
Région;Villa;VIL;2019;3734;111
Région;Villa;VIL;2020;3737;111
Région;Villa;VIL;2021;3960;117
Région;Villa;VIL;2022;4294;126
Tarfaya;Appartement économique;APE;2001;228;100
Tarfaya;Appartement économique;APE;2002;241;106
Tarfaya;Appartement économique;APE;2003;254;112
Tarfaya;Appartement économique;APE;2004;267;118
Tarfaya;Appartement économique;APE;2005;279;123
Tarfaya;Appartement économique;APE;2006;291;129
Tarfaya;Appartement économique;APE;2007;304;135
Tarfaya;Appartement économique;APE;2008;316;141
Tarfaya;Appartement économique;APE;2009;328;146
Tarfaya;Appartement économique;APE;2010;339;152
Tarfaya;Appartement économique;APE;2011;352;158
Tarfaya;Appartement économique;APE;2012;376;169
Tarfaya;Appartement économique;APE;2013;389;176
Tarfaya;Appartement économique;APE;2014;407;184
Tarfaya;Appartement économique;APE;2015;458;185
Tarfaya;Appartement économique;APE;2016;467;188
Tarfaya;Appartement économique;APE;2017;474;192
Tarfaya;Appartement économique;APE;2018;482;196
Tarfaya;Appartement économique;APE;2019;505;206
Tarfaya;Appartement économique;APE;2020;508;207
Tarfaya;Appartement économique;APE;2021;520;213
Tarfaya;Appartement économique;APE;2022;546;223
Tarfaya;Appartement économique;GT;2001;510;100
Tarfaya;Appartement économique;GT;2002;539;106
Tarfaya;Appartement économique;GT;2003;564;111
Tarfaya;Appartement économique;GT;2004;589;116
Tarfaya;Appartement économique;GT;2005;613;120
Tarfaya;Appartement économique;GT;2006;636;125
Tarfaya;Appartement économique;GT;2007;658;129
Tarfaya;Appartement économique;GT;2008;679;133
Tarfaya;Appartement économique;GT;2009;698;137
Tarfaya;Appartement économique;GT;2010;717;141
Tarfaya;Appartement économique;GT;2011;735;144
Tarfaya;Appartement économique;GT;2012;752;148
Tarfaya;Appartement économique;GT;2013;767;150
Tarfaya;Appartement économique;GT;2014;767;150
Tarfaya;Appartement économique;GT;2015;775;152
Tarfaya;Appartement économique;GT;2016;786;154
Tarfaya;Appartement économique;GT;2017;788;155
Tarfaya;Appartement économique;GT;2018;787;154
Tarfaya;Appartement économique;GT;2019;821;161
Tarfaya;Appartement économique;GT;2020;824;162
Tarfaya;Appartement économique;GT;2021;860;169
Tarfaya;Appartement économique;GT;2022;890;175
Tarfaya;Appartement économique;MT;2001;281;100
Tarfaya;Appartement économique;MT;2002;295;105
Tarfaya;Appartement économique;MT;2003;309;110
Tarfaya;Appartement économique;MT;2004;323;115
Tarfaya;Appartement économique;MT;2005;337;120
Tarfaya;Appartement économique;MT;2006;350;125
Tarfaya;Appartement économique;MT;2007;363;129
Tarfaya;Appartement économique;MT;2008;375;134
Tarfaya;Appartement économique;MT;2009;388;138
Tarfaya;Appartement économique;MT;2010;399;142
Tarfaya;Appartement économique;MT;2011;411;147
Tarfaya;Appartement économique;MT;2012;440;157
Tarfaya;Appartement économique;MT;2013;452;161
Tarfaya;Appartement économique;MT;2014;476;170
Tarfaya;Appartement économique;MT;2015;491;175
Tarfaya;Appartement économique;MT;2016;498;178
Tarfaya;Appartement économique;MT;2017;505;180
Tarfaya;Appartement économique;MT;2018;513;183
Tarfaya;Appartement économique;MT;2019;532;190
Tarfaya;Appartement économique;MT;2020;536;191
Tarfaya;Appartement économique;MT;2021;542;193
Tarfaya;Appartement économique;MT;2022;571;203
Tarfaya;Appartement économique;PT;2001;154;100
Tarfaya;Appartement économique;PT;2002;164;107
Tarfaya;Appartement économique;PT;2003;174;113
Tarfaya;Appartement économique;PT;2004;185;120
Tarfaya;Appartement économique;PT;2005;196;127
Tarfaya;Appartement économique;PT;2006;206;134
Tarfaya;Appartement économique;PT;2007;217;141
Tarfaya;Appartement économique;PT;2008;228;148
Tarfaya;Appartement économique;PT;2009;239;155
Tarfaya;Appartement économique;PT;2010;250;162
Tarfaya;Appartement économique;PT;2011;262;170
Tarfaya;Appartement économique;PT;2012;282;183
Tarfaya;Appartement économique;PT;2013;296;193
Tarfaya;Appartement économique;PT;2014;310;202
Tarfaya;Appartement économique;PT;2015;320;208
Tarfaya;Appartement économique;PT;2016;329;214
Tarfaya;Appartement économique;PT;2017;339;220
Tarfaya;Appartement économique;PT;2018;348;226
Tarfaya;Appartement économique;PT;2019;373;243
Tarfaya;Appartement économique;PT;2020;375;244
Tarfaya;Appartement économique;PT;2021;389;253
Tarfaya;Appartement économique;PT;2022;409;266
Tarfaya;Maison sur lot économique;GT;2001;332;100
Tarfaya;Maison sur lot économique;GT;2002;368;111
Tarfaya;Maison sur lot économique;GT;2003;404;122
Tarfaya;Maison sur lot économique;GT;2004;442;133
Tarfaya;Maison sur lot économique;GT;2005;481;145
Tarfaya;Maison sur lot économique;GT;2006;522;157
Tarfaya;Maison sur lot économique;GT;2007;564;170
Tarfaya;Maison sur lot économique;GT;2008;608;183
Tarfaya;Maison sur lot économique;GT;2009;653;197
Tarfaya;Maison sur lot économique;GT;2010;699;211
Tarfaya;Maison sur lot économique;GT;2011;748;225
Tarfaya;Maison sur lot économique;GT;2012;798;240
Tarfaya;Maison sur lot économique;GT;2013;837;252
Tarfaya;Maison sur lot économique;GT;2014;875;263
Tarfaya;Maison sur lot économique;GT;2015;908;274
Tarfaya;Maison sur lot économique;GT;2016;941;284
Tarfaya;Maison sur lot économique;GT;2017;967;291
Tarfaya;Maison sur lot économique;GT;2018;1012;305
Tarfaya;Maison sur lot économique;GT;2019;1059;319
Tarfaya;Maison sur lot économique;GT;2020;1010;304
Tarfaya;Maison sur lot économique;GT;2021;1027;309
Tarfaya;Maison sur lot économique;GT;2022;1053;317
Tarfaya;Maison sur lot économique;MLE;2001;283;100
Tarfaya;Maison sur lot économique;MLE;2002;300;106
Tarfaya;Maison sur lot économique;MLE;2003;317;111
Tarfaya;Maison sur lot économique;MLE;2004;333;117
Tarfaya;Maison sur lot économique;MLE;2005;350;123
Tarfaya;Maison sur lot économique;MLE;2006;366;128
Tarfaya;Maison sur lot économique;MLE;2007;383;134
Tarfaya;Maison sur lot économique;MLE;2008;399;139
Tarfaya;Maison sur lot économique;MLE;2009;415;145
Tarfaya;Maison sur lot économique;MLE;2010;431;150
Tarfaya;Maison sur lot économique;MLE;2011;448;156
Tarfaya;Maison sur lot économique;MLE;2012;467;162
Tarfaya;Maison sur lot économique;MLE;2013;477;165
Tarfaya;Maison sur lot économique;MLE;2014;498;172
Tarfaya;Maison sur lot économique;MLE;2015;554;187
Tarfaya;Maison sur lot économique;MLE;2016;562;189
Tarfaya;Maison sur lot économique;MLE;2017;573;192
Tarfaya;Maison sur lot économique;MLE;2018;586;197
Tarfaya;Maison sur lot économique;MLE;2019;613;205
Tarfaya;Maison sur lot économique;MLE;2020;604;203
Tarfaya;Maison sur lot économique;MLE;2021;624;209
Tarfaya;Maison sur lot économique;MLE;2022;643;216
Tarfaya;Maison sur lot économique;MT;2001;310;100
Tarfaya;Maison sur lot économique;MT;2002;331;107
Tarfaya;Maison sur lot économique;MT;2003;352;114
Tarfaya;Maison sur lot économique;MT;2004;374;121
Tarfaya;Maison sur lot économique;MT;2005;396;128
Tarfaya;Maison sur lot économique;MT;2006;418;135
Tarfaya;Maison sur lot économique;MT;2007;440;142
Tarfaya;Maison sur lot économique;MT;2008;462;149
Tarfaya;Maison sur lot économique;MT;2009;485;157
Tarfaya;Maison sur lot économique;MT;2010;508;164
Tarfaya;Maison sur lot économique;MT;2011;532;172
Tarfaya;Maison sur lot économique;MT;2012;569;184
Tarfaya;Maison sur lot économique;MT;2013;583;188
Tarfaya;Maison sur lot économique;MT;2014;613;198
Tarfaya;Maison sur lot économique;MT;2015;628;203
Tarfaya;Maison sur lot économique;MT;2016;638;206
Tarfaya;Maison sur lot économique;MT;2017;652;211
Tarfaya;Maison sur lot économique;MT;2018;669;216
Tarfaya;Maison sur lot économique;MT;2019;708;229
Tarfaya;Maison sur lot économique;MT;2020;699;226
Tarfaya;Maison sur lot économique;MT;2021;720;233
Tarfaya;Maison sur lot économique;MT;2022;737;238
Tarfaya;Maison sur lot économique;PT;2001;253;100
Tarfaya;Maison sur lot économique;PT;2002;263;104
Tarfaya;Maison sur lot économique;PT;2003;274;108
Tarfaya;Maison sur lot économique;PT;2004;284;112
Tarfaya;Maison sur lot économique;PT;2005;293;116
Tarfaya;Maison sur lot économique;PT;2006;302;119
Tarfaya;Maison sur lot économique;PT;2007;310;123
Tarfaya;Maison sur lot économique;PT;2008;318;126
Tarfaya;Maison sur lot économique;PT;2009;325;129
Tarfaya;Maison sur lot économique;PT;2010;331;131
Tarfaya;Maison sur lot économique;PT;2011;339;134
Tarfaya;Maison sur lot économique;PT;2012;337;133
Tarfaya;Maison sur lot économique;PT;2013;341;135
Tarfaya;Maison sur lot économique;PT;2014;351;139
Tarfaya;Maison sur lot économique;PT;2015;352;139
Tarfaya;Maison sur lot économique;PT;2016;350;138
Tarfaya;Maison sur lot économique;PT;2017;352;139
Tarfaya;Maison sur lot économique;PT;2018;351;139
Tarfaya;Maison sur lot économique;PT;2019;357;141
Tarfaya;Maison sur lot économique;PT;2020;359;142
Tarfaya;Maison sur lot économique;PT;2021;376;149
Tarfaya;Maison sur lot économique;PT;2022;398;158
Tarfaya;Total ville;MLE;2001;256;100
Tarfaya;Total ville;MLE;2002;271;106
Tarfaya;Total ville;MLE;2003;285;112
Tarfaya;Total ville;MLE;2004;300;117
Tarfaya;Total ville;MLE;2005;314;123
Tarfaya;Total ville;MLE;2006;329;129
Tarfaya;Total ville;MLE;2007;343;134
Tarfaya;Total ville;MLE;2008;357;140
Tarfaya;Total ville;MLE;2009;371;146
Tarfaya;Total ville;MLE;2010;385;151
Tarfaya;Total ville;MLE;2011;400;157
Tarfaya;Total ville;MLE;2012;421;166
Tarfaya;Total ville;MLE;2013;433;170
Tarfaya;Total ville;MLE;2014;453;178
Tarfaya;Total ville;MLE;2015;547;186
Tarfaya;Total ville;MLE;2016;555;189
Tarfaya;Total ville;MLE;2017;565;192
Tarfaya;Total ville;MLE;2018;578;197
Tarfaya;Total ville;MLE;2019;605;205
Tarfaya;Total ville;MLE;2020;597;203
Tarfaya;Total ville;MLE;2021;616;210
Tarfaya;Total ville;MLE;2022;636;217
